USER_ID,NEED_TO_CHANGE,Rated_Jokes,Joke_0,Joke_1,Joke_2,Joke_3,Joke_4,Joke_5,Joke_6,Joke_7,Joke_8,Joke_9,Joke_10,Joke_11,Joke_12,Joke_13,Joke_14,Joke_15,Joke_16,Joke_17,Joke_18,Joke_19,Joke_20,Joke_21,Joke_22,Joke_23,Joke_24,Joke_25,Joke_26,Joke_27,Joke_28,Joke_29,Joke_30,Joke_31,Joke_32,Joke_33,Joke_34,Joke_35,Joke_36,Joke_37,Joke_38,Joke_39,Joke_40,Joke_41,Joke_42,Joke_43,Joke_44,Joke_45,Joke_46,Joke_47,Joke_48,Joke_49,Joke_50,Joke_51,Joke_52,Joke_53,Joke_54,Joke_55,Joke_56,Joke_57,Joke_58,Joke_59,Joke_60,Joke_61,Joke_62,Joke_63,Joke_64,Joke_65,Joke_66,Joke_67,Joke_68,Joke_69,Joke_70,Joke_71,Joke_72,Joke_73,Joke_74,Joke_75,Joke_76,Joke_77,Joke_78,Joke_79,Joke_80,Joke_81,Joke_82,Joke_83,Joke_84,Joke_85,Joke_86,Joke_87,Joke_88,Joke_89,Joke_90,Joke_91,Joke_92,Joke_93,Joke_94,Joke_95,Joke_96,Joke_97,Joke_98,Joke_99
72.0,0.0,100.0,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91,-99.91
74.0,0.0,100.0,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72,-98.72
76.0,0.0,100.0,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77,-98.77
78.0,0.0,100.0,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56,-98.56
82.0,0.0,100.0,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28,-99.28
86.0,0.0,100.0,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83,-97.83
89.0,0.0,100.0,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38,-98.38
94.0,0.0,100.0,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8,-97.8
96.0,0.0,100.0,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69,-98.69
98.0,0.0,100.0,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81,-98.81
106.0,0.0,100.0,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93,-98.93
109.0,0.0,100.0,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96,-97.96
115.0,0.0,100.0,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06,-99.06
118.0,0.0,100.0,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39,-98.39
121.0,0.0,100.0,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27,-98.27
123.0,0.0,100.0,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01,-99.01
130.0,0.0,100.0,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37,-98.37
132.0,0.0,100.0,-98.36363636363636,0.6363636363636364,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636,-98.36363636363636
133.0,0.0,11.0,-99.66666666666667,-99.66666666666667,-99.66666666666667,-99.66666666666667,-99.66666666666667,-99.66666666666667,-99.66666666666667,-99.66666666666667,-99.66666666666667,-99.66666666666667,-0.6666666666666666,-0.2666666666666666,-0.9666666666666666,-0.5666666666666667,-99.66666666666667,-99.66666666666667,-0.7666666666666666,-1.1666666666666665,-0.9666666666666666,-0.8666666666666667,-0.06666666666666665,-0.7666666666666666,-0.7666666666666666,-1.5666666666666667,-0.8666666666666667,-0.5666666666666667,0.2333333333333334,-0.5666666666666667,0.033333333333333326,-1.0666666666666667,-0.2666666666666666,-0.06666666666666665,-1.0666666666666667,-0.5666666666666667,-0.36666666666666664,0.2333333333333334,-1.3666666666666667,-1.0666666666666667,-0.7666666666666666,-0.7666666666666666,-0.8666666666666667,-0.2666666666666666,-1.0666666666666667,-1.4666666666666668,-0.6666666666666666,-0.36666666666666664,-0.4666666666666666,-0.4666666666666666,-0.06666666666666665,0.13333333333333341,-1.0666666666666667,-0.7666666666666666,0.033333333333333326,-0.16666666666666663,-0.4666666666666666,-0.16666666666666663,-1.4666666666666668,-1.9666666666666668,-1.0666666666666667,-1.0666666666666667,-0.16666666666666663,-0.2666666666666666,-0.8666666666666667,-1.2666666666666666,-0.4666666666666666,-0.36666666666666664,-0.8666666666666667,-0.4666666666666666,-0.16666666666666663,-0.8666666666666667,-0.7666666666666666,-0.06666666666666665,-0.7666666666666666,-1.2666666666666666,-1.1666666666666665,-0.4666666666666666,-0.6666666666666666,-0.2666666666666666,-0.6666666666666666,-0.2666666666666666,-0.2666666666666666,-0.5666666666666667,-0.16666666666666663,-0.4666666666666666,-0.4666666666666666,-0.6666666666666666,-0.6666666666666666,-0.36666666666666664,0.13333333333333341,-1.0666666666666667,-0.5666666666666667,-0.8666666666666667,-0.06666666666666665,-0.5666666666666667,-0.7666666666666666,-0.6666666666666666,-0.4666666666666666,-1.0666666666666667,-0.9666666666666666,-0.4666666666666666
134.0,0.0,10.0,-98.8,-98.8,-98.8,-98.8,-98.8,-98.8,-98.8,-98.8,-98.8,-98.8,0.2,0.6000000000000001,-0.09999999999999998,0.30000000000000004,-0.3,-0.6000000000000001,0.1,-0.3,-0.09999999999999998,0.0,0.8,0.1,0.1,-0.7,0.0,0.30000000000000004,1.1,0.30000000000000004,0.8999999999999999,-0.2,0.6000000000000001,0.8,-0.2,0.30000000000000004,0.5,1.1,-0.49999999999999994,-0.2,0.1,0.1,0.0,0.6000000000000001,-0.2,-0.6000000000000001,0.2,0.5,0.4,0.4,0.8,1.0,-0.2,0.1,0.8999999999999999,0.7,0.4,0.7,-0.6000000000000001,-1.1,-0.2,-0.2,0.7,0.6000000000000001,0.0,-0.39999999999999997,0.4,0.5,0.0,0.4,0.7,0.0,0.1,0.8,0.1,-0.39999999999999997,-0.3,0.4,0.2,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.7,0.4,0.4,0.2,0.2,0.5,1.0,-0.2,0.30000000000000004,0.0,0.8,0.30000000000000004,0.1,0.2,0.4,-0.2,-0.09999999999999998,0.4
